id,label,bandit_high,bandit_medium,bandit_low,bandit_conf_high,bandit_conf_medium,bandit_conf_low,semgrep_high,semgrep_medium,semgrep_low,total_bandit,total_semgrep,risk_score
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
CWE-703,1,0,0,4,4,0,0,0,0,0,4,0,85.89294688350996
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
rich/jupyter.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
rich/markup.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,12,12,0,0,0,0,0,12,0,99.95522790716758
CWE-611_sonar_4.py,1,0,1,1,2,0,0,0,0,0,2,0,77.18937857634326
rich/repr.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
examples/validation/validation.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-020_codeql_3.py,1,0,0,0,0,0,0,1,0,0,0,1,92.04558132432177
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
docs_src/options_autocompletion/tutorial004_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
CWE-89,1,0,0,1,0,1,0,1,1,0,1,2,99.88179576626331
tests/test_completion/example_rich_tags.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-330,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
examples/dynamic_progress.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-327,1,1,0,0,1,0,0,0,1,0,1,1,97.10897031343362
CWE-703,1,0,0,3,3,0,0,0,0,0,3,0,74.42865445934113
CWE-918_codeql_2.py,1,0,1,0,0,0,1,1,0,0,1,1,87.82756732977005
CWE-330_author_1.py,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
"CWE-327, CWE-330",1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
rich/_unicode_data/unicode4-1-0.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,7,7,0,0,0,0,0,7,0,98.23740778008117
docs_src/options/version/tutorial003_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-326_author_1.py,1,1,1,0,2,0,0,0,1,0,2,1,99.41822355855236
rich/scope.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
CWE-89,1,0,2,0,0,2,0,4,3,0,2,7,99.99999999730949
benchmarks/snippets.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
src/click/shell_completion.py,0,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
CWE-330,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-327,1,2,0,0,2,0,0,0,0,0,2,0,99.87434323887955
CWE-703,1,0,0,2,2,0,0,0,0,2,2,2,99.11485784333598
CWE-502,1,0,2,0,2,0,0,0,0,0,2,0,89.16552019482866
typer/_click/shell_completion.py,0,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-022_codeql_2.py,1,0,1,0,0,1,0,0,0,0,1,0,96.39323429541959
rich/_unicode_data/unicode17-0-0.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
docs_src/subcommands/name_help/tutorial007_py310.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
"CWE-330, CWE-703",1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
examples/log.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-080_author_1.py,1,0,0,0,0,0,0,0,3,0,0,3,74.99592656114616
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-601_sonar_2.py,1,0,0,0,0,0,0,1,0,0,0,1,92.04558132432177
docs_src/options_autocompletion/tutorial009_py310.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
examples/aliases/aliases.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
docs_src/commands/help/tutorial004_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
docs_src/arguments/help/tutorial007_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
rich/_unicode_data/unicode9-0-0.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-259,1,0,0,1,0,1,0,0,0,0,1,0,91.65905583942813
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
examples/fullscreen.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
docs_src/options_autocompletion/tutorial008_py310.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,9,9,0,0,0,0,0,9,0,99.59165365828156
typer/_click/types.py,0,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
docs_src/options_autocompletion/tutorial009_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
examples/table_movie.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
rich/columns.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
CWE-732_author_1.py,1,0,1,2,3,0,0,0,1,0,3,1,93.73304880920305
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
rich/_inspect.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,3,3,0,0,0,0,0,3,0,74.42865445934113
CWE-703,1,0,0,3,3,0,0,0,0,0,3,0,74.42865445934113
CWE-703,1,0,0,11,11,0,0,0,0,0,11,0,99.90638838109774
tools/stress_test_pretty.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-020_author_2.py,1,0,1,1,2,0,0,0,0,0,2,0,77.18937857634326
docs_src/commands/options/tutorial001_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
typer/_click/exceptions.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,3,3,0,0,0,0,0,3,0,74.42865445934113
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-502_author_1.py,1,0,0,1,1,0,0,0,1,0,1,1,58.42680560376964
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
rich/markdown.py,0,0,0,6,6,0,0,0,0,0,6,0,96.38250629023031
CWE-330,1,0,0,3,3,0,0,0,0,0,3,0,74.42865445934113
rich/_windows.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
tests/assets/cli/sample.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
rich/bar.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
"CWE-94, CWE-330",1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-079_sonar_1.py,1,0,0,0,0,0,0,0,1,0,0,1,40.185568207179855
rich/_spinners.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
"CWE-22, CWE-78",1,3,0,0,3,0,0,3,0,0,3,3,99.99999994778996
rich/tree.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,4,4,0,0,0,0,0,4,0,85.89294688350996
rich/_unicode_data/unicode5-0-0.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
typer/_types.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,9,9,0,0,0,0,0,9,0,99.59165365828156
rich/__main__.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
typer/_click/_winconsole.py,0,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
rich/_unicode_data/unicode12-0-0.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
"CWE-22, CWE-78",1,3,0,0,3,0,0,3,0,0,3,3,99.99999994778996
"CWE-78, CWE-703",1,1,0,3,4,0,0,1,0,0,4,1,99.98112108662826
rich/live.py,0,0,0,3,3,0,0,0,0,0,3,0,74.42865445934113
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,5,5,0,0,0,0,0,5,0,92.72021405568303
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
typer/models.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,14,14,0,0,0,0,0,14,0,99.98976499167279
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
rich/ansi.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
CWE-200_author_1.py,1,0,1,0,0,0,1,1,0,0,1,1,87.82756732977005
rich/_palettes.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
docs_src/parameter_types/path/tutorial002_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
rich/terminal_theme.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
examples/exception.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
src/click/utils.py,0,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
rich/align.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,13,13,0,0,0,0,0,13,0,99.97859208932735
rich/_export_format.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,2,2,0,0,0,0,0,2,0,58.18348935044831
CWE-703,1,0,0,3,3,0,0,0,0,0,3,0,74.42865445934113
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
rich/highlighter.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,4,4,0,0,0,0,0,4,0,85.89294688350996
rich/panel.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
tests/utils.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
rich/_unicode_data/unicode5-2-0.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-78,1,2,1,0,2,0,1,2,0,0,3,2,99.9998476477831
typer/_click/globals.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-89,1,0,0,0,0,0,0,3,3,0,0,6,99.99930827285345
typer/utils.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-116_author_1.py,1,1,1,0,1,1,0,3,0,0,2,3,99.99999844727895
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
CWE-703,1,0,0,3,3,0,0,0,0,0,3,0,74.42865445934113
CWE-703,1,0,0,1,1,0,0,0,0,0,1,0,39.94522667094409
rich/color.py,0,0,0,15,15,0,0,0,0,0,15,0,99.99510698229199
docs_src/options_autocompletion/tutorial005_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0,24.125595365054796
CWE-703,1,0,0,4,4,0,0,0,0,0,4,0,85.89294688350996
